month, date, year, reviewid, reviewerid, productid, rating1, rating2, rating3, rating4, review, label
8,26,2012,-ounwN5Kf5qIRNTMfryZSg,zGeG-yb2IDKAGeWSZW2Y1Q,HOJqzz1WvOmeR9oESJ4d9A,6,9,8,5,Although I no longer live in Chicago in fact pretty much I live in the furthest state from Hot Dougs those dogs keep calling me back I revisited Hot Dougs back in March of 2012 this long-overdue re-review is the result of hearing the call once again For almost six months my last visit quelled the beast that is tummy de Grant Every Hot Dougs adventure results in the same fantastic experience Whether it is the dead of winter sweltering heat of summer or anytime in between the line is long Forty five-minutes to an hour and a half long For most this excruciatingly cold hot mild wait for hot dogs is unacceptable For those whove seen the light this momentary sacrifice is a necessary evil that is eclipsed by good Courtesy of Yelper Lindley E I am reminded of the beginning of every journey Greeted by the ever-cheerful Doug youre on the button to order to your hearts content httpwwwyelpcombiz_ Always take time to exchange pleasantries and inquire to his general well-being he feeds hundreds of people daily thousands weekly Getting to know the man behind the counter in the precious minutes afforded is magical You know youre loved when someone introduces you to Hot Dougs The nostalgia the memories the dogs the tots all marinate into your memory forever Pro tip you can order tater tots deep fried in the sausage fryer No need to buy fries anymore only tots  httpwwwyelpcombiz_ Snag a table sit down with your dogs your tots your green rivers and your friends httpwwwyelpcombiz_ httpwwwyelpcombiz_ Thanks for the memories Doug I hope I never get Alzheimers so I never forget,N
9,4,2012,lMGuTCKMOdjZNS0DA2oObg,mt9CVAMslrTWs7sF49H-_A,HOJqzz1WvOmeR9oESJ4d9A,3,1,2,2,This is not a lets grab a quick bite to eat kind of place Its equivalent to waiting in a long line for an amusement park rollercoaster ride but for hot dogs in a fast food setting kind of place Ironic you say? Yes I say If you plan on dining here please dont arrive starving or hung over and make sure to check your bloodsugar if youre a diabetic or else you WILL break out in a cold sweat feel dizzy and possibly pass out Thats not something youd want to disclose to the paramedics when they have to carry your limp body to the ambulance and all you have to say for yourself is I just wanted a hot dog Although if you really NEED to have a hotdog here arrive to this place well prepared Perhaps bring a sleeping bagfolding chair and camp out in front the night before because the early birds get the hot dogs and duck fat fries Maybe stand in line with a beverage a book your ipod knitting supplies or practice the art of meditating or staring blankly into space for long periods of time Dont plan any dental appointments or things of the sort and be prepared to answer the question to what did you do today with I waited in line for hours for a hot dog If you dont prepare yourself in this somewhat of fashion you will become grumpy and the grumpiness will take away from the experience of what you just ordered The hotdog will taste like any old hot dog and the fries will have just as well come from McDonalds,N
9,5,2012,oHtwVNCwI7QBu63ctTCYUg,E1Ly2m3xmMAyuylgptmfcA,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,2,I just want to reiterate everything Kristine said in her review httpwwwyelpcombiz I went on a completely different day and had the same experience Come prepared and avoid the mental breakdown If you succumb they win Also beware wandering desert man symptoms or else you will be so thirsty you will want ten hot dogs to quench your parched stomach,N
9,17,2012,Dfs87a5KE8dMqALC7FfArw,yyWySE70Nyjf2Kfy-jM6aQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,4,Its yuppie food Its good food I had the foie gras dog and had some fries--it was good nothing spectacular and beyond average but for the price its decent Its nearly always packed but the food is worth it at least for a one-time experience,N
9,2,2012,szONCMYiyT8QaXr0uV5eJw,XswxU4zKt92uSG7IaZotnQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,5,I went to Hot Dougs for the very first time yesterday I had read all the reviews on here  how the line can be long  to be prepared to wait  So I had a plan Coming from Michigan we would leave home by 7 AM - therefore arriving at Hot Dougs by 930 AM Well before the 1030 opening time  wed be FIRST in line  Michigan is an hour ahead of Chicago so that worked in our favor  And that is EXACTLY how it worked - at least in my head IN REALITY of course we left Michigan quite late - and didnt arrive at Hot Dougs until about 1215 Chicago time And of course there was a line - lunch time on a Saturday at midday For us it was about 1 hour 15 minutes  But honestly the line went quickly It did not feel like that long at all We got inside and Doug took our order - chatting us up  was very funny One hot dog I ordered was a Chicago Dog Doug asked if I wanted that steamed or something else I cant remember the other option now I asked him what is the traditional way? He said dry  mediocre - I busted out laughing He informed me the better way to phrase that is what is the best way to have it prepared Soooo funny I got it steamed - at least I think - I was still laughing   CHICAGO DOG = soooo incredibly yummy I could eat one of these every visit I also ordered the Foie Gras dog I was excited about this one It sounds so interesting and I love trying new things But I have to admit Im on the fence about this one Id say Im about 80 like it - 20 - not quite sure what I think  Would I order it again? Yes Would I order it EVERY day or even once a week? Probably not But It was still very tasty - Im glad I tried it  FOIE GRAS DOG = Glad I tried and overall liked - but probably not my favorite My friend ordered the Sal Tessio OMG  TRY THIS It was so delicious But then Im a huge fan of spicy mustard LOVED IT  SAL TESSIO = Doug needs to come to my house  make this for me many times We also ordered duck fat fries Honestly I didnt think all that much of them  They were fine but that was about the extent of my thought on them My friend ended up eating most of them Again - glad I tried them but for me I would rather save room in my stomach to try yet another Hot DogSausage DUCK FAT FRIES - not for me GOOD just not for me  I am very glad we went Yes there was a wait but it seemed to go by quickly The food was fantastic It was fun to try new things and Doug was hilarious And the service staff was fantastic as well cant forget to mention them I definitely plan to go back - as often as I can  I cant wait to try rattlesnake someday,N
9,2,2012,XgYVyWZM,SA2-1lxS4VRrbXSo1JIcKg,HOJqzz1WvOmeR9oESJ4d9A,0,1,0,5,What can you say about this place that hasnt already been said? This is one of those places where it is worth it to wait in line for 2 hours I have been to Hot Dougs 5-7 times as I am right in the neighborhood If you are a first timer definitely try the foie gras but you probably only need half so try to split it with someone else In fact try to order as many sausages as you can handle and split them up because who knows when the next time you can wait in line for that long so pack it in and try as much as you can Try the duck fat fries if your there on Fri-Sat but again split them as they can serve 2-4 people per order Every item i have ever had here lives up to the hype I did have a kangaroo sausage one time and the texture was kind of funny When you finally get to the front of the line there is Doug ready to take your order who is a super friendly guy so dont worry about rushing the order There are somehow always seats inside Not sure how they figured out the table turnaround but it works Stay strong and dont leave the line,N
9,13,2012,9KG0BlHsigsIj7W94RGaNA,7ziWZULyiZv2TesYNMFf4g,HOJqzz1WvOmeR9oESJ4d9A,1,0,1,4,arrive at 1030 sharp and people were standing outside already so whats up with this place? got the original chicago hot dog-the dog with everything + sauerkraut and peppers comes in a poppyseed hot dog bun with a juicy plump grilled sausage there was a pop to each bite of the firm sausage bread was so soft it was ripping from the bottom love the pickles tomatoes and veggies on top  it was a good sausage but will I really wait in line for hours for itprobably not,N
8,27,2012,QIGuP2FlyXUWiODZJxZ4uQ,Qjrn5UsK2HBZxx40HYA1iQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,Oh Em Gee Im not a hot dog person but these gourmet hot dogs are to die for Right after breakfast on our last day in Chicago we took a 20 minute cab ride to Hot Dougs got our dogs took a 20 minute cab ride back to the hotel 45 min ride to the airport and then we finally got to take a bite Was it worth all that trouble and wait? YES Was it still good cold? YES 1 Foie Gras and Sauternes Duck Sausage with truffle aioli foie gras mousse and fleur de sel hands down the best one and worth 10 2 Chardonnay and jalapeno rattlesnake sausage with fig cream and dutch meadowkaas cheese sweeter than expected but good 3 Regular chicago dog I hate to admit that I like it better than NY dogs I love the poppu seed bun and all the extra toppings that come on it 4 Spicy Thai Chicken sausage with sriracha mustards seasame-seaweed salad and duck cracklins 5 Wild rice and asiago cheese bison sausage with bacon-garlic mayonnaise and mustard seed gouda cheese - didnt get to try the last two but I was told they were delicious Cash only Duck fat fries only on Friday and Saturday Do yourself a favor and try Hot Dougs,N
8,15,2012,Io1mDgBMhVQomqTMsfAQNQ,2BF3uxyxe7UyC936TDzArA,HOJqzz1WvOmeR9oESJ4d9A,1,1,2,5,8312 - It took me an hour to walk to this place from the train station probably because I got a little lost along the way Then it took another 1 12 hours came literally 10-15 minutes after it had opened while waiting on line in the blazing 90 weather in order to get my food In fact there was a worker who came out and said We are glad that you guys came all the way here for our food but the fact is that you will be waiting on this line for around 2 hours We recommend going to another place to eat We will always be here If you do decide to stay on the line please be sure to stay hydrated We are very good friends with this man here points to the man in the ice cream truck He will take very good care of you If you do get sick do not come in to use the restroom I am lazy and do not want to clean up after you Again we are glad that you came and be safe I have no idea how I remember all of that But try to imagine my excitement when the couple in front of me left It didnt make much of a difference but that was 5 min closer for me to getting my hot dogs and fries When I finally got to the counter I ordered the foie gras Chicago thuringer and provolone chicken with duck confit hot dogs along with duck fat fries All I can say is please please PLEASE open up a shop in New York The hot dogs in general were so juicy and not to mention huge The foie gras hot dog was so rich and delicious The Chicago dog was definitely better than Portillos The thuringer garlicky and provolone chicken pretty spicy were okay But the duck fat fries - oh the duck fat fries - were amazing only available Fridays and Saturdays It was fatty and crisp There was a man behind me who came and waited in the long line only for these fries I was stuffing myself so much so that the couple who I was sharing a table with had asked my boyfriend as to where I had room to put it all in So question has it was the wait worth it? A resounding yes,N
8,31,2012,-XMGMT0atBxU3K5n,8WgMeCwJZdgpM5g2eiCKVw,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,1,I stood in line for an hourI got the Ribeye Steak Sausage with Horseradish Cream Sauce Caramelized Onions and Carrigaline Smoked Farmhouse Cheese 800 hold the onionsAnd the DUCK FAT FRIES  350 Thats a total of 1150 The hour i can never get back not koolThe ribeye which taste like an italian sausage was just okThe duck fries taste burnt i was to far to take them back No i will not be back,N
8,14,2012,3rRfoR0xs7nzHS2cR3esgQ,mZwUwcz4tCc1Qh-P3Ew49w,HOJqzz1WvOmeR9oESJ4d9A,3,0,2,1,Im sure this place has absolutely amazing foodif it were open We walked a half hour to get here to find a sign saying it is closed for a week for no reason other than the fact there is no holiday in August You cant be featured by Anthony Bourdain and just shut down for a whole WEEK and then brag about that reasoning on the door Several other people walked up while we were standing there with the same reaction We all left angry and hungry EDIT I was just sent this message by Bryan Q When I see Doug next Ill tell him that he should never take a vacation He should work every day of his life so as not to upset tourists Funny In response how would you like me to edit my review to be more fair? Im sorry Im not saying nobody needs a day off or that successful entrepreneurs can never take a vacation He should have a days off like everyone else I respect him for giving ALL of his workers Sundays off If he wanted to give them Mondays too more power to them I dont care that Doug himself or his workers take a week off thats not what I was going for he just has to have enough hired help to cover his business The restaurant business is not known for being able to drop off the face of the earth for a week at a time keeping a fair schedule is part of being in the industry especially for a restaurant that has been featured on the Travel Channel and regarded as Chicagos best and exists as more than a neighborhood favorite Please tell me am I wrong? I cant think of too many industries such as restaurant and retail who get to just take a week off without making customers mad And I think others had a right to know in case they ended up trying to go there in those eight days it wasnt like we just picked one bad day we wouldnt have made it the whole time we were in town I know things come up I would have been sympathetic with a needed DAY or two or even three off not eight or a reasonable excuse My son is getting married on the East Coast my grandma is in the hospital my wife is in labor etc  Or take a couple days off around one of the the other holidays in the other eleven months Take four days off for labor day nobody will question that   OR if you must take eight days less is more let us wonder if someone died or your kid is going to college or if youve got the plague For example We apologize we are closed and will reopen on August 15th The sign was not cute it was a huge slap in the face when wed been looking forward to it for so long Doug please let us give you the benefit of the doubt,N
8,16,2012,ptJ94oA3mCyfczm6SqxP3w,sRYaUbiroVhNBK4iyKYUKg,HOJqzz1WvOmeR9oESJ4d9A,1,1,0,5,My feelings leading up to Hot Dougs Day Prior Really Hot Dougs is supposed to be that good Ive had sausages in LA and they all taste the same It cant be that special 1000 AM Cant believe we are going this early for sausages Why am I doing this again? 1100 AM  - The restaurant is already packed with a line pretty much out the door Ummm is Hot Dougs really that good? 1130 - Well it does smell delicious but I cant wait to take my first bite and just think about the bad review I will write 1131 First bite- WOW Repeat every 30 seconds If you didnt get it from above let me tell you here Hot Dougs is by far the best sausage We ordered the Kangaroo Sausage with yellow pepper aioli and feta cheese and the Philly Cheesesteak cream cheese mustard onions and provolone cheese Hot Dougs does such an amazing job designing their sausage sandwiches They take flavor color and texture all into play to create the most delicious sausage combinations They must have a flavor laboratory that they do research in You can actually taste the gaminess of the Kangaroo The provolone cheese is actually stuffed into the Philly Cheesesteak sausage casing All the flavors were synced in perfect harmony and I could not ask for more Unfortunately this was only stop 3 out of 10 of a full days worth of eating in Chicago so we could only try 2 sausages You can come here daily and still not have tried all the sausages they offer I need to stop now before I spontaneously book a flight to Chicago just for Hot Dougs Doug - You are such an amazingly fantastic and phenomenal human being And I would just like to say THANK YOU from the bottom of my heart PS Cash only,N
7,31,2012,JIlUvuVDTvRffJwjFkijAg,iYmbJvMuOV0h3fZg2iLYCw,HOJqzz1WvOmeR9oESJ4d9A,2,0,3,5,One of my favorite spots in Chicago I have been there at least 7 times and it seems to get better each time On my first visit I I waited in the line for two hours and it was worth every minute if the line wraps around to the alleydumpsters expect about a two hour wait In fact after the first hour I said to my roommate This wait better be worth it After another hour in line and then eating our meal I felt bad for even questioning it But dont worry the line isnt always that long If you can go on a weekday before the lunch rush the wait can be a matter of minutes Make sure to try a specialty sausage If I am with a friend we usually each order a different one and then split them The regular dogs and the fire dog are always great as well If you go on Friday and Saturday and fail to order the duck fat fries there might just be something loose in your brain If you think that pork fat tastes good think bacon and smile then duck fat will be right up your alley Different flavors but the same savory experience If you stick with a dog and fries it is a pretty cheap meal Once you venture into the wonderful world of specialty sausages the costs begin to rise But just as the wait the cost is worth it  And finally the rumors about the tattoo are true I asked Doug and he told me that if you get the Hot Dougs logo tattoo you get free Hot Dougs for life The Rules 1 It has to be big enough check with Doug for actual size requirements 2 Doug wont always ask to see it but when he does you have to be ready to show it 3 You get your food for free not the people who you bring with you 4 You do not get to skip the line as Doug says Thats crazy talk,N
8,23,2012,vqcjo-rZW8NHFAtKGAcGRQ,gZ2lEFQauWi7msG2cjwfwQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,I love this place Great gourmet sausages and a super friendly owner The first person you see is the propitious owner Some sausages are better than others The great array of normal sausages makes it affordable and still very delicious The gourmet sausages are the fantasticThey change all the time But from my experimenting with the special sausages it has always been a rewarding experience The regular sausages are equally as good and  Ive had the andouille polish and corn dog all were exceptional Dont believe the hype about the duck fat fries they were not as good as the normal cheese fries I ordered both with my girlfriend and we both finished the regular cheese fries and left the duck fat fries alone Its a shame we really had high expectations for the duck fat fries Three things that suck about this place 1 The line on the weekend is ridiculous Try to go during the week 2 He closes incredibly early 4pm and not open on Sundays 3 Its cash only and the closest ATMs are blocks away,N
9,11,2012,XL0IFaUJk-5ic4gFcfAhpQ,L-BiyzsytaNbfnqEvK1oAQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,4,Duck Fat Fries  Fois Gras Dog enough said,N
7,19,2012,b9ute-CMGhZ00,liEHs8Cx3cKUH47xNkU4mg,HOJqzz1WvOmeR9oESJ4d9A,6,5,3,5,After five years in Chicago my pilgrimage to Hot Dougs finally came in the form of a couple dogs and cheese fries Damned if it wasnt worth every last bite of hype  Just a twenty minute wait on a ninety-five degree day I would have been happy to wait two or three times that long though  I was thoroughly frightened of ordering and not having enough to eat This would turn out to be a very baseless fear but Im glad to have done so anyway I went with the bacon and sharp cheddar elk sausage with bacon-garlic mayo and mahon vonvallis shredded cheese This was a last meal quality sausage Every bite was a symphony of flavor Were talking brass heavy symphony too not some girly woodwinds  Insurance came in the form of a Chicago style dog with everything and a small side of cheese fries I was almost sated after the elk sausage alone so I ended up forcing my friend to take down half of the Chicago dog  Doug himself was a friendly fellow and seemed to be cracking jokes with everyone that came through the line Hes gotta be burned out by the time 400 pm rolls around but hes very much the genuine smiling face of his business so kudos to him for that  There wasnt more than a table or two open at any given time but if no one dilly dallies for too long anyone who wants to eat in should be able to find a spot without waiting too long  There was a very diverse lunchtime crowd Contractors with cell phones on the hip white collar guys from across the street hipsters you name it Its nice to see a place that all types of Chicagoans can enjoy  My friend dropped me off at Target after lunch and I spent the better part of a half-hour in a full on food coma stumbling through the aisles leaning on my cart for support before I even picked up a single item I thought I would feel like death after an hour or two as one often does after a lunch of this magnitude but it never came In fact Ive felt great ever since Perhaps Dougs is the fountain of youth of encased meats?  Youd better believe it will not take me another five years to make it back for the duck fat fries  Dont act like you go to Target and only buy one thing,N
8,18,2012,0wB0,6ZaflTESjxCxUDuIe5pPyw,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,Ill be honest as a New Yorker i normally stay away from the lines regardless of what people say about the quality of the food This time I was the tourist with my father at the whim of my sister and her boyfriend Im glad i wasnt the one in control because i may have walked away immediately This was by far the best dogs Ive ever had fantastic ingredients and wonderful spices its hard to get a bad dog Dont worry about which one you should get you will not be bummed out Doug was waiting at the register to take our order and really gets the concept of not rushing people through the ordering process I committed to waiting as soon as i saw the line so you dont need to make it up to me by rushing me when i get to the front That might be what i appreciated the most Doug He gets that its about the person at the front of the line Not the back get the italian style chicken sausage dog its amazing,N
8,28,2012,Y00cucLr7bpS,UYWJEOdMMs0Ixnn4lMaW8Q,HOJqzz1WvOmeR9oESJ4d9A,15,0,0,1,First off the neighborhood is TERRIBLE It really is I have no idea why nobody seems to mention the fact that this place is in the GHETTO in their reviews I parked on the street Uh hello a parking lot would be nice about a half a block down from this restaurant if you can call it that and was literally scared to death to walk even that far in this area with my kids I walk up and see that there is a line I FOOLISHLY thought someone would be kind enough to let me up into the front of the line since I HAD MY KIDS and all but no of course The best part was I was treated like some kind of monster for even trying SO SORRY FOR TRYING TO KEEP MY KIDS SAFE ok? We waited a good 15 minutes and the line was moving so slowly that my kids started getting restless and that was it we left Complete disaster ZERO stars will NEVER go back Thanks for nothing,N
7,9,2012,rLNgbAJNRkWNfHaUfzqPEQ,I2b5fSZoD-BkjHpIrMV9wA,HOJqzz1WvOmeR9oESJ4d9A,1,2,3,5,HOLY CRAP I freaking love Hot Dougs To be honest when I saw Doug I didnt really think he was all that hot That all changed after my first bite Every Doug does instantly became sexy Sexy sexy tubed meat Yes I had to stand in line for quite some time but I knew this going in so it wasnt much of a bother especially since Doug definitely delivered on the hype The duck fat fries were good but I dont think I would have noticed them from regular fries if I didnt know any better For the dogs I got the Frois Gras and Atomic Dogs Easily the best two hot dogs Ive ever had AMAZING So amazing in fact I almost didnt want to finish I mean it was so tasty I simply didnt want the meal to end Eventually it did end and my love affair with Hot Dougs began Ive only been once but I plan to go again and again totally lived up to the hype for me,N
7,13,2012,f-xZ7aqRRsEjiyq3lFf5Pw,XCLq7TkHFanThpoXrEE9iQ,HOJqzz1WvOmeR9oESJ4d9A,2,0,2,2,Chicago has a phenomenon that centers around the public TV show Check Please Whenever an eatery appears on it and gets a rave review the lemmings flock there and turn an enjoyable gourmet slum into a two-hour wait Lets cut through the hype Hot Dougs is good but not great Doug creates the illusion of artificial scarcity but refusing to let anyone else man his cash register and having long conversations with customers that keep the line moving at a snails pace Lets face it After waiting an hour in line even a tofu and boiled cabbage hot dog would taste wonderful On at least three different occasions Ive brought curious out-of-towners here and every time the response was Meh and We waited one hour in a line around the block for this? Plus maybe Im the only reviewer who feels this way but Dougs resemblance to the Verizon Wireless Guy is a bit disturbing But I digress Yes I know blueberry-bison-antelope-cilantro-truffle hot dogs and duck fat fries blah blah blah Its better than adequate but not worth the wait The thick-as-frosting cheddar spread on the cheese fries at Weiners Circle is a much better bet,N
7,18,2012,0PCoYazRzVd1i9N1f0yHSA,zolJ74a05lmEAbm9KlY7Gg,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,3,I know what youre thinking There MUST be a reason all these people will wait in line for hours for a hot dog right? Thats definitely what I thought and why I decided to try Hot Dougs Unfortunately the food did not live up to the hype I came on a Friday around 1130 and the line was halfway down the building which is actually not bad The entire visit took about 1 hour We ordered a Chicago dog fois grois dog Mountain Main dog and duck fat fries The Chicago dog was good but not worth waiting in line for I can go down the street from my house to Portillos and be just as happy The fois dog was just what I was expecting it to be Too rich I couldnt even finish half The Mountain man sausage was my favorite of the three but still not worth waiting in line for And the duck fat fries tasted like regular fries Would I come back? Sure if the line is less than an hour long The sausages here are tasty but not so much that I would stand in line for one,N
8,13,2012,ug6t2qyxbTOMX2AZsKp55A,PLpwKVjRsbRW5nt8A12UfQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,What can I say about Hot Dougs that has not already been said? I was lucky enough to stay with a friend living a short walk from Hot Dougs I had the Chicago dog and the foie gras dog Both were delicious Hot Doug himself was working the cash register I bought a shirt The line went out the door but the service was fast Perfect for a hot dog place on any level any day,N
7,20,2012,6qN9Pq7xuwDCCvuB2BcW0Q,9X8FCbZ6tLOfsqLD3sn7cA,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,5,Im an out of towner so I understand that this is more of a touristy thing to do than an authentic Chicagoan thing but still the dogs were great Im also a vegetarian and the Joe Strummer was probably the best veggie dog I have ever had We waited in line for maybe a half hour and after ordering we were served very quickly and the staff was super friendly and helpful,N
7,25,2012,nKY3JcyNeoHB7aU2h0oxHg,d1sLYlfSzHo6WCpfe-j7zg,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,Yeslike many here I came for the duck sausage and foie gras hotdog I thought it was fitting since just only recently California banned foie gras So as an in your face moment I had a few hours to kill in Chicago and being on a tight schedule to make sure I make it to my flight I dropped by here to get the infamous hotdog and savored every single bite  Its decadent for surebut amazingly good Every bite was worth the trip for me 2 hours driving from Wisconsin and then off on a plane againit was amazing If Id come back again to try out the other goodies they had here The elk hot dog sound promising One major thing is there is a line A long line I came here before it openedmaybe 10 minutes before there was about 10 people before me Line does move fast since theres a system and they do get out orders pretty quick BUT you dont feel rush at all Great friendly place and great eats What else can you ask for?,N
8,1,2012,RpQudbPnqxLa5II-H1qWdg,X2GPALeerAb6H7qgKGEldA,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5,Hot Dougs Hot Dougs my favorite place to beeeee Expecting to try different places in Chi-town during our visit we ended up at Hot Dougs twice in one week About an hour wait but SOOO WORTH IT Prices are reasonable and everything on the menu is heavenly amazing My favorite out of all is the foie gras one and some chilespicy one Duck fat fries are yum yum Love the crowd no rude people or anything like that,N
7,19,2012,wT,1jAys1J0N9RO-X33o3_w7g,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,4,Food was good Staffs were kind I just do not understand this much hype and line,N
9,1,2012,6d482NrDE6EBVtB4Y,KO4PE3N_pKIFGbGAjqROvg,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,2,Yeah they have nice hot dogs but the disorganized restaurant is not what I would bargain for There are places in Chicago which are crowded as this but way better managed And to top it all  they offered garden hose water to the tired folks in the linevery generous,N
7,19,2012,cgSiQ-KjI,YFnFvVNAiyEbioZ6xLpSkA,HOJqzz1WvOmeR9oESJ4d9A,0,1,0,5,If you live in Chicago Is this the place to stop off to grab a dog and go? Nope If you are from out of town looking for a great representation of a Chicago-style dog? This is the spot or from the neighborhood looking for some great food I find it helpful to read a couple bad reviews to help structure my good review  Is there a wait to order? Yes If you came alone or with someone you will most likely chat with someone new or get to know who you are with a little better how horrible Far too often we scarf down a meal and move on Here you can take advantage of some creative menu choices and since you waited you can appreciate it a bit more since it an experience rather than just another lunch  Dog for 2 yeah 10 out-of-the-ordinary menu choices? Uh huh Colorful owner and helpful staff? yeppers We need to have more experiences and less just_________ fill in the blank Kudos to you Doug and all of your hotness,N
8,23,2012,ZmdsNJi5IhgPJzydWwzrUg,DThXvHtrFojsBr6hIiVK4A,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,5,ENCASED MEAT HEAVEN I came here on November 2010 and I STILL dream about the food here I dont care if my review gets lost in the already 2000+ reviews for this place or if my review is even necessary to highlight how amazing the hot dogs are here I would actually be doing myself a disservice by not writing a review of my experience To this day I still have not found a hot dog place that comes close to how delicious the food is here I dont know what they do but theyre doing something right with encased meat The boy and I came here on a cold November Saturday morning If someone flicked my ear Im pretty sure it would have fallen off And on top of that we stood behind some cranky person in line who wouldnt let us through the door when we got close to the front of the restaurant just because she wanted to keep the cold air out But no cold weather and cranky person could ruin our Hot Dougs experience Between the two of us we ordered -Foie Gras and Sauternes Duck Sausage with Truffle Aioli Foie Gras Mousse and Sel Gris I cant say that ten times repeatedly because Ill be drooling after saying it once -Spicy Jerk Dog with Jerk Mayonnaise Mashed Plantains and Baby Belletoile Cheese -Bison Dog Wild Rice and Asiago Cheese Bison Sausage with Roasted Yellow Pepper Mayonnaise and Irish Porter Cheese -Regular Chicago Dog -Duck Fat Fries Honestly we didnt even touch the Chicago Dog and I honestly cant remember what the duck fat fries tasted like It was all about the three special hot dogs we ordered The Fois Gras duck sausage KILLED IT But my personal favorite was the Spicy Jerk Dog The cheese plaintains and mayonnaise surprisingly went well together and just melted in my mouth And it had a slight spicy kick to it And the Bison Dog was smoked to perfection and had HUGE blocks of cheese that crushed easily in our mouths The quality of the sausages here is seriously top notch Smoked and grilled just right Flavors really packed in there Toppings complement the flavor of the meat Not too dry just succulently right You know its good sausage when you can hear and feel the encasing snap when you bite into the sausage I dream about the day that Ill return to this heavenly place to take another bite out of their sausages Im having Foie Gras withdrawals in California Enjoy,N
7,16,2012,oRusa4F4qkXPTcpnfXeJtg,UgyX1tSESlbSkYh3xLt0TA,HOJqzz1WvOmeR9oESJ4d9A,1,0,0,4,Finally made it in I have tried to go to Hot Dougs for um 3 years? Apparently each time I had the idea to go about 50 other people did too and the line was ridiculous I didnt even get out of my car those times I just kept on driving But this one lucky day on a Tuesday at 230pm there were only 8 people in line I dont eat beef or pork dont judge so I ordered one of the many chicken dogs and fries Delicious I think it would have been a 5 star experience if I tried one of the dogs they are really known for but I will extrapolate and say its all good Anyway some advice for your trip to Hot Dougs 1 Dont go on a weekend - unless you really really want duckfat fries only served on FridaySaturday 2 Avoid normal meal times - you will be hungry and angry and tired wayyy before you get a hot dog 12pm is an awful time to go even on a weekday 3 If its nice out the line will most definitely be longer Snow doesnt necessarily make the line shorter though 4 Maximize your experience by ordering a lot You never know when you might get back in 5 And apparently order corn dogs 6 Bring yo cash monies Enjoy ,N
7,19,2012,idi-TDHhLIwUg25jLUfLmQ,9xANaVWV263-cjw3gzOKlA,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,4,Im late to the party but I finally made it to Hot Dougs Always frightened away by the lines I came on a random Tuesday off We waited about 20 minutes not bad I liked it but honestly I like Franks n Dawgs better is that wrong? I think its the bread Toasted lobster roll beats nondescript hot dog bun any day of the week Also I wish they melted the cheese onto the dog instead of serving it cold I had to try the foie gras dog which was as rich and fatty as it sounds The Chicken Cordon Bleu was recommended by Doug when I asked him to choose between that and the Elk sausage and it was good but didnt blow me away My friend had a delicious Chicken Rosemary sausage Their fries are handcut and served in huge portions Drink refills are free So yeah its really good But Id rather go to Franks n Dawgs which had no wait and sit on their backyard patio Glad I went though it can now be crossed off my Chicago bucket list Oh and Doug is as genuinely nice as everyone says,N
6,19,2012,3U0fuNU39qtwkHUtEJA9Sg,tfR9YPZSLgaqeVl0q2BbJw,HOJqzz1WvOmeR9oESJ4d9A,3,0,6,2,OMG Overrated Everyone who raves about this place cant admit to themselves that it wasnt that good because it would undermine their ego How could they just have waited in line for something that was just a hot dog They cant Its unfathomable They are too in-the-know and culturally savvy to have been duped by consumerist fervor They really did their research and KNOW that duck fat fries taste better Guess what you couldnt tell the difference if they didnt tell you Its not all bad In fact the hot dogs are ok This place is fun and quirky Different meats and toppings that are interesting Its like a baskin robbins for hot dogs It should also be like baskin robbins or any other hot dog shop and be fast Superdawg Herms Poochies Jean and Judes all make as good if not better hot dogs You also dont have to wait 45 minutes listening to the people around you explaining to their friends and repeating to themselves that its worth the wait This is the mantra of the egoist foodie They are suffering to experience something that others are not willing to suffer With this suffering will come a superior product Its the same thing people waiting outside night clubs tell themselves Its not worth the wait If you want a hot dog guess what? Youre in Chicago You can get the best hot dogs in the world pretty much anywhere Another commodity are Bratwurst and Weisswurst The original gourmet encased meat thats just not marketed correctly to the post-modern foodie Weisswurst Ground milk fed veal and minced pork belly sausage spiced with parsley lemon mace onions ginger and cardamom Served hot and topped with caramelized onions and stone ground mustard Sounds amazing right They serve it at most any German place,N
